id,name,ordnance_id
ocd-division/country:uk/uta:city_of_edinburgh/utw:inverleith_ward,Inverleith Ward,S13002923
ocd-division/country:uk/uta:city_of_edinburgh/utw:craigentinny~duddingston_ward,Craigentinny/Duddingston Ward,S13002932
ocd-division/country:uk/uta:city_of_edinburgh/utw:drum_brae~gyle_ward,Drum Brae/Gyle Ward,S13002921
ocd-division/country:uk/uta:city_of_edinburgh/utw:morningside_ward,Morningside Ward,S13002928
ocd-division/country:uk/uta:city_of_edinburgh/utw:corstorphine~murrayfield_ward,Corstorphine/Murrayfield Ward,S13002924
ocd-division/country:uk/uta:city_of_edinburgh/utw:city_centre_ward,City Centre Ward,S13002929
ocd-division/country:uk/uta:city_of_edinburgh/utw:southside~newington_ward,Southside/Newington Ward,S13002933
ocd-division/country:uk/uta:city_of_edinburgh/utw:forth_ward,Forth Ward,S13002922
ocd-division/country:uk/uta:city_of_edinburgh/utw:leith_walk_ward,Leith Walk Ward,S13002930
ocd-division/country:uk/uta:city_of_edinburgh/utw:leith_ward,Leith Ward,S13002931
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:marfleet_ward,Marfleet Ward,E05001676
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:drypool_ward,Drypool Ward,E05001671
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:pickering_ward,Pickering Ward,E05001681
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:st_andrews_ward,St. Andrew's Ward,E05001682
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:newington_ward,Newington Ward,E05001678
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:myton_ward,Myton Ward,E05001677
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:avenue_ward,Avenue Ward,E05001664
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:university_ward,University Ward,E05001686
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:orchard_park_and_greenwood_ward,Orchard Park and Greenwood Ward,E05001680
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:newland_ward,Newland Ward,E05001679
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:holderness_ward,Holderness Ward,E05001672
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:beverley_ward,Beverley Ward,E05001665
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:sutton_ward,Sutton Ward,E05001685
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:kings_park_ward,Kings Park Ward,E05001674
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:bransholme_east_ward,Bransholme East Ward,E05001667
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:ings_ward,Ings Ward,E05001673
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:boothferry_ward,Boothferry Ward,E05001666
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:derringham_ward,Derringham Ward,E05001670
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:bricknell_ward,Bricknell Ward,E05001669
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:southcoates_west_ward,Southcoates West Ward,E05001684
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:southcoates_east_ward,Southcoates East Ward,E05001683
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:longhill_ward,Longhill Ward,E05001675
ocd-division/country:uk/uta:city_of_kingston_upon_hull_b/utw:bransholme_west_ward,Bransholme West Ward,E05001668
ocd-division/country:uk/uta:city_of_leicester_b/utw:beaumont_leys_ward,Beaumont Leys Ward,E05010460
ocd-division/country:uk/uta:city_of_leicester_b/utw:aylestone_ward,Aylestone Ward,E05010459
ocd-division/country:uk/uta:city_of_leicester_b/utw:braunstone_park_rowley_fields_ward,Braunstone Park & Rowley Fields Ward,E05010462
ocd-division/country:uk/uta:city_of_leicester_b/utw:eyres_monsell_ward,Eyres Monsell Ward,E05010465
ocd-division/country:uk/uta:city_of_leicester_b/utw:saffron_ward,Saffron Ward,E05010471
ocd-division/country:uk/uta:city_of_leicester_b/utw:western_ward,Western Ward,E05010477
ocd-division/country:uk/uta:city_of_leicester_b/utw:fosse_ward,Fosse Ward,E05010466
ocd-division/country:uk/uta:city_of_leicester_b/utw:castle_ward,Castle Ward,E05010463
ocd-division/country:uk/uta:city_of_leicester_b/utw:spinney_hills_ward,Spinney Hills Ward,E05010472
ocd-division/country:uk/uta:city_of_leicester_b/utw:evington_ward,Evington Ward,E05010464
ocd-division/country:uk/uta:city_of_leicester_b/utw:north_evington_ward,North Evington Ward,E05010469
ocd-division/country:uk/uta:city_of_leicester_b/utw:abbey_ward,Abbey Ward,E05010458
ocd-division/country:uk/uta:city_of_leicester_b/utw:rushey_mead_ward,Rushey Mead Ward,E05010470
ocd-division/country:uk/uta:city_of_leicester_b/utw:humberstone_hamilton_ward,Humberstone & Hamilton Ward,E05010467
ocd-division/country:uk/uta:city_of_leicester_b/utw:troon_ward,Troon Ward,E05010475
ocd-division/country:uk/uta:city_of_leicester_b/utw:westcotes_ward,Westcotes Ward,E05010476
ocd-division/country:uk/uta:city_of_leicester_b/utw:knighton_ward,Knighton Ward,E05010468
ocd-division/country:uk/uta:city_of_leicester_b/utw:stoneygate_ward,Stoneygate Ward,E05010473
ocd-division/country:uk/uta:city_of_leicester_b/utw:wycliffe_ward,Wycliffe Ward,E05010478
ocd-division/country:uk/uta:city_of_leicester_b/utw:belgrave_ward,Belgrave Ward,E05010461
ocd-division/country:uk/uta:city_of_leicester_b/utw:thurncourt_ward,Thurncourt Ward,E05010474
ocd-division/country:uk/uta:city_of_nottingham_b/utw:bulwell_ward,Bulwell Ward,E05001829
ocd-division/country:uk/uta:city_of_nottingham_b/utw:clifton_south_ward,Clifton South Ward,E05001832
ocd-division/country:uk/uta:city_of_nottingham_b/utw:clifton_north_ward,Clifton North Ward,E05001831
ocd-division/country:uk/uta:city_of_nottingham_b/utw:wollaton_east_and_lenton_abbey_ward,Wollaton East and Lenton Abbey Ward,E05001840
ocd-division/country:uk/uta:city_of_nottingham_b/utw:wollaton_west_ward,Wollaton West Ward,E05001841
ocd-division/country:uk/uta:city_of_nottingham_b/utw:bilborough_ward,Bilborough Ward,E05001827
ocd-division/country:uk/uta:city_of_nottingham_b/utw:aspley_ward,Aspley Ward,E05001823
ocd-division/country:uk/uta:city_of_nottingham_b/utw:bridge_ward,Bridge Ward,E05001828
ocd-division/country:uk/uta:city_of_nottingham_b/utw:dunkirk_and_lenton_ward,Dunkirk and Lenton Ward,E05001834
ocd-division/country:uk/uta:city_of_nottingham_b/utw:dales_ward,Dales Ward,E05001833
ocd-division/country:uk/uta:city_of_nottingham_b/utw:basford_ward,Basford Ward,E05001824
ocd-division/country:uk/uta:city_of_nottingham_b/utw:berridge_ward,Berridge Ward,E05001825
ocd-division/country:uk/uta:city_of_nottingham_b/utw:mapperley_ward,Mapperley Ward,E05001836
ocd-division/country:uk/uta:city_of_nottingham_b/utw:leen_valley_ward,Leen Valley Ward,E05001835
ocd-division/country:uk/uta:city_of_nottingham_b/utw:bulwell_forest_ward,Bulwell Forest Ward,E05001830
ocd-division/country:uk/uta:city_of_nottingham_b/utw:radford_and_park_ward,Radford and Park Ward,E05001837
ocd-division/country:uk/uta:city_of_nottingham_b/utw:st_anns_ward,St. Ann's Ward,E05001838
ocd-division/country:uk/uta:city_of_nottingham_b/utw:arboretum_ward,Arboretum Ward,E05001822
ocd-division/country:uk/uta:city_of_nottingham_b/utw:sherwood_ward,Sherwood Ward,E05001839
ocd-division/country:uk/uta:city_of_nottingham_b/utw:bestwood_ward,Bestwood Ward,E05001826
ocd-division/country:uk/uta:city_of_peterborough_b/utw:wittering_ward,Wittering Ward,E05010826
ocd-division/country:uk/uta:city_of_peterborough_b/utw:barnack_ward,Barnack Ward,E05010805
ocd-division/country:uk/uta:city_of_peterborough_b/utw:glinton_castor_ward,Glinton & Castor Ward,E05010813
ocd-division/country:uk/uta:city_of_peterborough_b/utw:eye_thorney_newborough_ward,"Eye, Thorney & Newborough Ward",E05010810
ocd-division/country:uk/uta:city_of_peterborough_b/utw:orton_waterville_ward,Orton Waterville Ward,E05010819
ocd-division/country:uk/uta:city_of_peterborough_b/utw:hampton_vale_ward,Hampton Vale Ward,E05010815
ocd-division/country:uk/uta:city_of_peterborough_b/utw:hargate_hempsted_ward,Hargate & Hempsted Ward,E05010816
ocd-division/country:uk/uta:city_of_peterborough_b/utw:stanground_south_ward,Stanground South Ward,E05010823
ocd-division/country:uk/uta:city_of_peterborough_b/utw:fletton_stanground_ward,Fletton & Stanground Ward,E05010811
ocd-division/country:uk/uta:city_of_peterborough_b/utw:bretton_ward,Bretton Ward,E05010806
ocd-division/country:uk/uta:city_of_peterborough_b/utw:werrington_ward,Werrington Ward,E05010824
ocd-division/country:uk/uta:city_of_peterborough_b/utw:ravensthorpe_ward,Ravensthorpe Ward,E05010822
ocd-division/country:uk/uta:city_of_peterborough_b/utw:east_ward,East Ward,E05010809
ocd-division/country:uk/uta:city_of_peterborough_b/utw:gunthorpe_ward,Gunthorpe Ward,E05010814
ocd-division/country:uk/uta:city_of_peterborough_b/utw:orton_longueville_ward,Orton Longueville Ward,E05010818
ocd-division/country:uk/uta:city_of_peterborough_b/utw:west_ward,West Ward,E05010825
ocd-division/country:uk/uta:city_of_peterborough_b/utw:fletton_woodston_ward,Fletton & Woodston Ward,E05010812
ocd-division/country:uk/uta:city_of_peterborough_b/utw:central_ward,Central Ward,E05010807
ocd-division/country:uk/uta:city_of_peterborough_b/utw:north_ward,North Ward,E05010817
ocd-division/country:uk/uta:city_of_peterborough_b/utw:park_ward,Park Ward,E05010820
ocd-division/country:uk/uta:city_of_peterborough_b/utw:dogsthorpe_ward,Dogsthorpe Ward,E05010808
ocd-division/country:uk/uta:city_of_peterborough_b/utw:paston_walton_ward,Paston & Walton Ward,E05010821
ocd-division/country:uk/uta:city_of_plymouth_b/utw:budshead_ward,Budshead Ward,E05002078
ocd-division/country:uk/uta:city_of_plymouth_b/utw:southway_ward,Southway Ward,E05002095
ocd-division/country:uk/uta:city_of_plymouth_b/utw:sutton_and_mount_gould_ward,Sutton and Mount Gould Ward,E05002097
ocd-division/country:uk/uta:city_of_plymouth_b/utw:plymstock_dunstone_ward,Plymstock Dunstone Ward,E05002091
ocd-division/country:uk/uta:city_of_plymouth_b/utw:plympton_chaddlewood_ward,Plympton Chaddlewood Ward,E05002088
ocd-division/country:uk/uta:city_of_plymouth_b/utw:stoke_ward,Stoke Ward,E05002096
ocd-division/country:uk/uta:city_of_plymouth_b/utw:devonport_ward,Devonport Ward,E05002080
ocd-division/country:uk/uta:city_of_plymouth_b/utw:ham_ward,Ham Ward,E05002084
ocd-division/country:uk/uta:city_of_plymouth_b/utw:peverell_ward,Peverell Ward,E05002087
ocd-division/country:uk/uta:city_of_plymouth_b/utw:honicknowle_ward,Honicknowle Ward,E05002085
ocd-division/country:uk/uta:city_of_plymouth_b/utw:efford_and_lipson_ward,Efford and Lipson Ward,E05002082
ocd-division/country:uk/uta:city_of_plymouth_b/utw:compton_ward,Compton Ward,E05002079
ocd-division/country:uk/uta:city_of_plymouth_b/utw:plympton_erle_ward,Plympton Erle Ward,E05002089
ocd-division/country:uk/uta:city_of_plymouth_b/utw:plymstock_radford_ward,Plymstock Radford Ward,E05002092
ocd-division/country:uk/uta:city_of_plymouth_b/utw:plympton_st_mary_ward,Plympton St. Mary Ward,E05002090
ocd-division/country:uk/uta:city_of_plymouth_b/utw:eggbuckland_ward,Eggbuckland Ward,E05002083
ocd-division/country:uk/uta:city_of_plymouth_b/utw:moor_view_ward,Moor View Ward,E05002086
ocd-division/country:uk/uta:city_of_plymouth_b/utw:drake_ward,Drake Ward,E05002081
ocd-division/country:uk/uta:city_of_plymouth_b/utw:st_budeaux_ward,St. Budeaux Ward,E05002093
ocd-division/country:uk/uta:city_of_portsmouth_b/utw:paulsgrove_ward,Paulsgrove Ward,E05002452
ocd-division/country:uk/uta:city_of_portsmouth_b/utw:cosham_ward,Cosham Ward,E05002445
ocd-division/country:uk/uta:city_of_portsmouth_b/utw:st_thomas_ward,St. Thomas Ward,E05002454
ocd-division/country:uk/uta:city_of_portsmouth_b/utw:milton_ward,Milton Ward,E05002450
ocd-division/country:uk/uta:city_of_portsmouth_b/utw:eastney_and_craneswater_ward,Eastney and Craneswater Ward,E05002447
ocd-division/country:uk/uta:city_of_portsmouth_b/utw:charles_dickens_ward,Charles Dickens Ward,E05002443
ocd-division/country:uk/uta:city_of_portsmouth_b/utw:baffins_ward,Baffins Ward,E05002441
ocd-division/country:uk/uta:city_of_portsmouth_b/utw:nelson_ward,Nelson Ward,E05002451
ocd-division/country:uk/uta:city_of_portsmouth_b/utw:copnor_ward,Copnor Ward,E05002444
ocd-division/country:uk/uta:city_of_portsmouth_b/utw:hilsea_ward,Hilsea Ward,E05002449
ocd-division/country:uk/uta:city_of_portsmouth_b/utw:drayton_and_farlington_ward,Drayton and Farlington Ward,E05002446
ocd-division/country:uk/uta:city_of_portsmouth_b/utw:central_southsea_ward,Central Southsea Ward,E05002442
ocd-division/country:uk/uta:city_of_portsmouth_b/utw:fratton_ward,Fratton Ward,E05002448
ocd-division/country:uk/uta:city_of_southampton_b/utw:woolston_ward,Woolston Ward,E05002470
ocd-division/country:uk/uta:city_of_southampton_b/utw:sholing_ward,Sholing Ward,E05002468
ocd-division/country:uk/uta:city_of_southampton_b/utw:bitterne_ward,Bitterne Ward,E05002458
ocd-division/country:uk/uta:city_of_southampton_b/utw:freemantle_ward,Freemantle Ward,E05002461
ocd-division/country:uk/uta:city_of_southampton_b/utw:millbrook_ward,Millbrook Ward,E05002463
ocd-division/country:uk/uta:city_of_southampton_b/utw:redbridge_ward,Redbridge Ward,E05002466
ocd-division/country:uk/uta:city_of_southampton_b/utw:shirley_ward,Shirley Ward,E05002467
ocd-division/country:uk/uta:city_of_southampton_b/utw:coxford_ward,Coxford Ward,E05002460
ocd-division/country:uk/uta:city_of_southampton_b/utw:bevois_ward,Bevois Ward,E05002457
ocd-division/country:uk/uta:city_of_southampton_b/utw:bargate_ward,Bargate Ward,E05002455
ocd-division/country:uk/uta:city_of_southampton_b/utw:peartree_ward,Peartree Ward,E05002464
ocd-division/country:uk/uta:city_of_southampton_b/utw:bitterne_park_ward,Bitterne Park Ward,E05002459
ocd-division/country:uk/uta:city_of_southampton_b/utw:harefield_ward,Harefield Ward,E05002462
ocd-division/country:uk/uta:city_of_southampton_b/utw:portswood_ward,Portswood Ward,E05002465
ocd-division/country:uk/uta:city_of_southampton_b/utw:bassett_ward,Bassett Ward,E05002456
ocd-division/country:uk/uta:city_of_southampton_b/utw:swaythling_ward,Swaythling Ward,E05002469
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:great_chell_and_packmoor_ward,Great Chell and Packmoor Ward,E05008732
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:hanford_and_trentham_ward,Hanford and Trentham Ward,E05008733
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:springfields_and_trent_vale_ward,Springfields and Trent Vale Ward,E05008748
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:hanley_park_and_shelton_ward,Hanley Park and Shelton Ward,E05008734
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:burslem_central_ward,Burslem Central Ward,E05008723
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:bentilee_and_ubberley_ward,Bentilee and Ubberley Ward,E05008716
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:baddeley_milton_and_norton_ward,"Baddeley, Milton and Norton Ward",E05008715
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:boothen_and_oak_hill_ward,Boothen and Oak Hill Ward,E05008720
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:penkhull_and_stoke_ward,Penkhull and Stoke Ward,E05008745
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:blurton_west_and_newstead_ward,Blurton West and Newstead Ward,E05008719
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:meir_south_ward,Meir South Ward,E05008743
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:meir_park_ward,Meir Park Ward,E05008742
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:blurton_east_ward,Blurton East Ward,E05008718
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:hollybush_and_longton_west_ward,Hollybush and Longton West Ward,E05008736
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:dresden_and_florence_ward,Dresden and Florence Ward,E05008725
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:lightwood_north_and_normacot_ward,Lightwood North and Normacot Ward,E05008738
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:broadway_and_longton_east_ward,Broadway and Longton East Ward,E05008722
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:fenton_east_ward,Fenton East Ward,E05008728
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:fenton_west_and_mount_pleasant_ward,Fenton West and Mount Pleasant Ward,E05008729
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:sandford_hill_ward,Sandford Hill Ward,E05008746
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:meir_hay_ward,Meir Hay Ward,E05008740
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:meir_north_ward,Meir North Ward,E05008741
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:weston_coyney_ward,Weston Coyney Ward,E05008750
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:hartshill_and_basford_ward,Hartshill and Basford Ward,E05008735
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:etruria_and_hanley_ward,Etruria and Hanley Ward,E05008727
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:moorcroft_ward,Moorcroft Ward,E05008744
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:tunstall_ward,Tunstall Ward,E05008749
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:burslem_park_ward,Burslem Park Ward,E05008724
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:little_chell_and_stanfield_ward,Little Chell and Stanfield Ward,E05008739
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:bradeley_and_chell_heath_ward,Bradeley and Chell Heath Ward,E05008721
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:goldenhill_and_sandyford_ward,Goldenhill and Sandyford Ward,E05008731
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:joiners_square_ward,Joiner's Square Ward,E05008737
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:eaton_park_ward,Eaton Park Ward,E05008726
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:birches_head_and_central_forest_park_ward,Birches Head and Central Forest Park Ward,E05008717
ocd-division/country:uk/uta:city_of_stoke-on-trent_b/utw:sneyd_green_ward,Sneyd Green Ward,E05008747
