id,name,sameAs,sameAsNote,validThrough,validFrom
ocd-division/country:in/state:up/district:ku/cd:padrauna,Padrauna,,,,
ocd-division/country:in/state:up/district:ku/cd:ramkola,Ramkola (SC),,,,
ocd-division/country:in/state:up/district:ku/cd:tamkuhi_raj,Tamkuhi Raj,,,,
ocd-division/country:in/state:up/district:la,Lalitpur,,,,
ocd-division/country:in/state:up/district:la/cd:lalitpur,Lalitpur,,,,
ocd-division/country:in/state:up/district:la/cd:mehroni,Mehroni (SC),,,,
ocd-division/country:in/state:up/district:lk,Lakhimpur Kheri,,,,
ocd-division/country:in/state:up/district:lk/cd:dhaurahra,Dhaurahra,,,,
ocd-division/country:in/state:up/district:lk/cd:gola_gokrannath,Gola Gokrannath,,,,
ocd-division/country:in/state:up/district:lk/cd:kasta,Kasta (SC),,,,
ocd-division/country:in/state:up/district:lk/cd:lakhimpur,Lakhimpur,,,,
ocd-division/country:in/state:up/district:lk/cd:mohammadi,Mohammadi,,,,
ocd-division/country:in/state:up/district:lk/cd:nighasan,Nighasan,,,,
ocd-division/country:in/state:up/district:lk/cd:palia,Palia,,,,
ocd-division/country:in/state:up/district:lk/cd:srinagar,Srinagar (SC),,,,
ocd-division/country:in/state:up/district:lu,Lucknow,,,,
ocd-division/country:in/state:up/district:lu/cd:bakshi_kaa_talab,Bakshi Kaa Talab,,,,
ocd-division/country:in/state:up/district:lu/cd:lucknow_cantt,Lucknow Cantt,,,,
ocd-division/country:in/state:up/district:lu/cd:lucknow_central,Lucknow Central,,,,
ocd-division/country:in/state:up/district:lu/cd:lucknow_east,Lucknow East,,,,
ocd-division/country:in/state:up/district:lu/cd:lucknow_north,Lucknow North,,,,
ocd-division/country:in/state:up/district:lu/cd:lucknow_west,Lucknow West,,,,
ocd-division/country:in/state:up/district:lu/cd:malihabad,Malihabad (SC),,,,
ocd-division/country:in/state:up/district:lu/cd:mohanlalganj,Mohanlalganj (SC),,,,
ocd-division/country:in/state:up/district:lu/cd:sarojini_nagar,Sarojini Nagar,,,,
ocd-division/country:in/state:up/district:mb,Mau,,,,
ocd-division/country:in/state:up/district:mb/cd:ghosi,Ghosi,,,,
ocd-division/country:in/state:up/district:mb/cd:madhuban,Madhuban,,,,
ocd-division/country:in/state:up/district:mb/cd:mau,Mau,,,,
ocd-division/country:in/state:up/district:mb/cd:muhammadabad_gohna,Muhammadabad Gohna (SC),,,,
ocd-division/country:in/state:up/district:me,Meerut,,,,
ocd-division/country:in/state:up/district:me/cd:hastinapur,Hastinapur,,,,
ocd-division/country:in/state:up/district:me/cd:kithore,Kithore,,,,
ocd-division/country:in/state:up/district:me/cd:meerut,Meerut,,,,
ocd-division/country:in/state:up/district:me/cd:meerut_cantt,Meerut Cantt.,,,,
ocd-division/country:in/state:up/district:me/cd:meerut_south,Meerut South,,,,
ocd-division/country:in/state:up/district:me/cd:sardhana,Sardhana,,,,
ocd-division/country:in/state:up/district:me/cd:siwalkhas,Siwalkhas,,,,
ocd-division/country:in/state:up/district:mg,Maharajganj,,,,
ocd-division/country:in/state:up/district:mg/cd:maharajganj,Maharajganj (SC),,,,
ocd-division/country:in/state:up/district:mg/cd:nautanwa,Nautanwa,,,,
ocd-division/country:in/state:up/district:mg/cd:paniyara,Paniyara,,,,
ocd-division/country:in/state:up/district:mg/cd:pharenda,Pharenda,,,,
ocd-division/country:in/state:up/district:mg/cd:siswa,Siswa,,,,
ocd-division/country:in/state:up/district:mh,Mahoba,,,,
ocd-division/country:in/state:up/district:mh/cd:charkhari,Charkhari,,,,
ocd-division/country:in/state:up/district:mh/cd:mahoba,Mahoba,,,,
ocd-division/country:in/state:up/district:mi,Mirzapur,,,,
ocd-division/country:in/state:up/district:mi/cd:chhanbey,Chhanbey (SC),,,,
ocd-division/country:in/state:up/district:mi/cd:chunar,Chunar,,,,
ocd-division/country:in/state:up/district:mi/cd:majhawan,Majhawan,,,,
ocd-division/country:in/state:up/district:mi/cd:marihan,Marihan,,,,
ocd-division/country:in/state:up/district:mi/cd:mirzapur,Mirzapur,,,,
ocd-division/country:in/state:up/district:mn,Mahamaya Nagar,,,,
ocd-division/country:in/state:up/district:mo,Moradabad,,,,
ocd-division/country:in/state:up/district:mo/cd:kanth,Kanth,,,,
ocd-division/country:in/state:up/district:mo/cd:kundarki,Kundarki,,,,
ocd-division/country:in/state:up/district:mo/cd:moradabad_nagar,Moradabad Nagar,,,,
ocd-division/country:in/state:up/district:mo/cd:moradabad_rural,Moradabad Rural,,,,
ocd-division/country:in/state:up/district:mo/cd:thakurdwara,Thakurdwara,,,,
ocd-division/country:in/state:up/district:mp,Mainpuri,,,,
ocd-division/country:in/state:up/district:mp/cd:bhongaon,Bhongaon,,,,
ocd-division/country:in/state:up/district:mp/cd:karhal,Karhal,,,,
ocd-division/country:in/state:up/district:mp/cd:kishni,Kishni (SC),,,,
ocd-division/country:in/state:up/district:mp/cd:mainpuri,Mainpuri,,,,
ocd-division/country:in/state:up/district:mt,Mathura,,,,
ocd-division/country:in/state:up/district:mt/cd:baldev,Baldev (SC),,,,
ocd-division/country:in/state:up/district:mt/cd:chhata,Chhata,,,,
ocd-division/country:in/state:up/district:mt/cd:goverdhan,Goverdhan,,,,
ocd-division/country:in/state:up/district:mt/cd:mant,Mant,,,,
ocd-division/country:in/state:up/district:mt/cd:mathura,Mathura,,,,
ocd-division/country:in/state:up/district:mu,Muzaffarnagar,,,,
ocd-division/country:in/state:up/district:mu/cd:budhana,Budhana,,,,
ocd-division/country:in/state:up/district:mu/cd:charthawal,Charthawal,,,,
ocd-division/country:in/state:up/district:mu/cd:khatauli,Khatauli,,,,
ocd-division/country:in/state:up/district:mu/cd:meerapur,Meerapur,,,,
ocd-division/country:in/state:up/district:mu/cd:muzaffarnagar,Muzaffarnagar,,,,
ocd-division/country:in/state:up/district:mu/cd:purqazi,Purqazi (SC),,,,
ocd-division/country:in/state:up/district:pi,Pilibhit,,,,
ocd-division/country:in/state:up/district:pi/cd:barkhera,Barkhera,,,,
ocd-division/country:in/state:up/district:pi/cd:bisalpur,Bisalpur,,,,
ocd-division/country:in/state:up/district:pi/cd:pilibhit,Pilibhit,,,,
ocd-division/country:in/state:up/district:pi/cd:puranpur,Puranpur (SC),,,,
ocd-division/country:in/state:up/district:pr,Pratapgarh,,,,
ocd-division/country:in/state:up/district:pr/cd:babaganj,Babaganj (SC),,,,
ocd-division/country:in/state:up/district:pr/cd:bishwavnathganj,Bishwavnathganj,,,,
ocd-division/country:in/state:up/district:pr/cd:kunda,Kunda,,,,
ocd-division/country:in/state:up/district:pr/cd:patti,Patti,,,,
ocd-division/country:in/state:up/district:pr/cd:pratapgarh,Pratapgarh,,,,
ocd-division/country:in/state:up/district:pr/cd:rampur_khas,Rampur Khas,,,,
ocd-division/country:in/state:up/district:pr/cd:raniganj,Raniganj,,,,
ocd-division/country:in/state:up/district:py,Prayagraj,,,,
ocd-division/country:in/state:up/district:py/cd:allahabad_north,Allahabad North,,,,
ocd-division/country:in/state:up/district:py/cd:allahabad_south,Allahabad South,,,,
ocd-division/country:in/state:up/district:py/cd:allahabad_west,Allahabad West,,,,
ocd-division/country:in/state:up/district:py/cd:bara,Bara (SC),,,,
ocd-division/country:in/state:up/district:py/cd:handia,Handia,,,,
ocd-division/country:in/state:up/district:py/cd:karachhana,Karachhana,,,,
ocd-division/country:in/state:up/district:py/cd:koraon,Koraon (SC),,,,
ocd-division/country:in/state:up/district:py/cd:meja,Meja,,,,
ocd-division/country:in/state:up/district:py/cd:phaphamau,Phaphamau,,,,
ocd-division/country:in/state:up/district:py/cd:phulpur,Phulpur,,,,
ocd-division/country:in/state:up/district:py/cd:pratappur,Pratappur,,,,
ocd-division/country:in/state:up/district:py/cd:soraon,Soraon (SC),,,,
ocd-division/country:in/state:up/district:ra,Rampur,,,,
ocd-division/country:in/state:up/district:ra/cd:bilaspur,Bilaspur,,,,
ocd-division/country:in/state:up/district:ra/cd:chamraua,Chamraua,,,,
ocd-division/country:in/state:up/district:ra/cd:milak,Milak (SC),,,,
ocd-division/country:in/state:up/district:ra/cd:rampur,Rampur,,,,
ocd-division/country:in/state:up/district:ra/cd:suar,Suar,,,,
ocd-division/country:in/state:up/district:rb,Rae Bareli,,,,
ocd-division/country:in/state:up/district:rb/cd:bachhrawan,Bachhrawan (SC),,,,
ocd-division/country:in/state:up/district:rb/cd:harchandpur,Harchandpur,,,,
ocd-division/country:in/state:up/district:rb/cd:rae_bareli,Rae Bareli,,,,
ocd-division/country:in/state:up/district:rb/cd:salon,Salon (SC),,,,
ocd-division/country:in/state:up/district:rb/cd:sareni,Sareni,,,,
ocd-division/country:in/state:up/district:rb/cd:unchahar,Unchahar,,,,
ocd-division/country:in/state:up/district:sa,Saharanpur,,,,
ocd-division/country:in/state:up/district:sa/cd:behat,Behat,,,,
ocd-division/country:in/state:up/district:sa/cd:deoband,Deoband,,,,
ocd-division/country:in/state:up/district:sa/cd:gangoh,Gangoh,,,,
ocd-division/country:in/state:up/district:sa/cd:nakur,Nakur,,,,
ocd-division/country:in/state:up/district:sa/cd:rampur_maniharan,Rampur Maniharan (SC),,,,
ocd-division/country:in/state:up/district:sa/cd:saharanpur,Saharanpur,,,,
ocd-division/country:in/state:up/district:sa/cd:saharanpur_nagar,Saharanpur Nagar,,,,
ocd-division/country:in/state:up/district:sh,Shrawasti,,,,
ocd-division/country:in/state:up/district:sh/cd:bhinga,Bhinga,,,,
ocd-division/country:in/state:up/district:sh/cd:shrawasti,Shrawasti,,,,
ocd-division/country:in/state:up/district:si,Sitapur,,,,
ocd-division/country:in/state:up/district:si/cd:biswan,Biswan,,,,
ocd-division/country:in/state:up/district:si/cd:hargaon,Hargaon (SC),,,,
ocd-division/country:in/state:up/district:si/cd:laharpur,Laharpur,,,,
ocd-division/country:in/state:up/district:si/cd:mahmoodabad,Mahmoodabad,,,,
ocd-division/country:in/state:up/district:si/cd:maholi,Maholi,,,,
ocd-division/country:in/state:up/district:si/cd:misrikh,Misrikh (SC),,,,
ocd-division/country:in/state:up/district:si/cd:sevata,Sevata,,,,
ocd-division/country:in/state:up/district:si/cd:sidhauli,Sidhauli (SC),,,,
ocd-division/country:in/state:up/district:si/cd:sitapur,Sitapur,,,,
ocd-division/country:in/state:up/district:sj,Shahjahanpur,,,,
ocd-division/country:in/state:up/district:sj/cd:dadraul,Dadraul,,,,
ocd-division/country:in/state:up/district:sj/cd:jalalabad,Jalalabad,,,,
ocd-division/country:in/state:up/district:sj/cd:katra,Katra,,,,
ocd-division/country:in/state:up/district:sj/cd:powayan,Powayan (SC),,,,
ocd-division/country:in/state:up/district:sj/cd:shahjahanpur,Shahjahanpur,,,,
ocd-division/country:in/state:up/district:sj/cd:tilhar,Tilhar,,,,
ocd-division/country:in/state:up/district:sk,Sant Kabir Nagar,,,,
ocd-division/country:in/state:up/district:sk/cd:dhanghata,Dhanghata (SC),,,,
ocd-division/country:in/state:up/district:sk/cd:khalilabad,Khalilabad,,,,
ocd-division/country:in/state:up/district:sk/cd:menhdawal,Menhdawal,,,,
ocd-division/country:in/state:up/district:sl,Shamli,,,,
ocd-division/country:in/state:up/district:sl/cd:kairana,Kairana,,,,
ocd-division/country:in/state:up/district:sl/cd:shamli,Shamli,,,,
ocd-division/country:in/state:up/district:sl/cd:thana_bhawan,Thana Bhawan,,,,
ocd-division/country:in/state:up/district:sm,Sambhal,,,,
ocd-division/country:in/state:up/district:sm/cd:asmoli,Asmoli,,,,
ocd-division/country:in/state:up/district:sm/cd:bilari,Bilari,,,,
ocd-division/country:in/state:up/district:sm/cd:chandausi,Chandausi (SC),,,,
ocd-division/country:in/state:up/district:sm/cd:sambhal,Sambhal,,,,
ocd-division/country:in/state:up/district:sn,Siddharthnagar,,,,
ocd-division/country:in/state:up/district:sn/cd:bansi,Bansi,,,,
ocd-division/country:in/state:up/district:sn/cd:domariaganj,Domariaganj,,,,
ocd-division/country:in/state:up/district:sn/cd:itwa,Itwa,,,,
ocd-division/country:in/state:up/district:sn/cd:kapilvastu,Kapilvastu (SC),,,,
ocd-division/country:in/state:up/district:sn/cd:shohratgarh,Shohratgarh,,,,
ocd-division/country:in/state:up/district:so,Sonbhadra,,,,
ocd-division/country:in/state:up/district:so/cd:duddhi,Duddhi (SC),,,,
ocd-division/country:in/state:up/district:so/cd:ghorawal,Ghorawal,,,,
ocd-division/country:in/state:up/district:so/cd:obra,Obra,,,,
ocd-division/country:in/state:up/district:so/cd:robertsganj,Robertsganj,,,,
ocd-division/country:in/state:up/district:sr,Sant Ravidas Nagar,,,,
ocd-division/country:in/state:up/district:su,Sultanpur,,,,
ocd-division/country:in/state:up/district:su/cd:isauli,Isauli,,,,
ocd-division/country:in/state:up/district:su/cd:kadipur,Kadipur (SC),,,,
ocd-division/country:in/state:up/district:su/cd:lambhua,Lambhua,,,,
ocd-division/country:in/state:up/district:su/cd:sadar,Sadar,,,,
ocd-division/country:in/state:up/district:su/cd:sultanpur,Sultanpur,,,,
ocd-division/country:in/state:up/district:un,Unnao,,,,
ocd-division/country:in/state:up/district:un/cd:bangarmau,Bangarmau,,,,
ocd-division/country:in/state:up/district:un/cd:bhagwant_nagar,Bhagwant Nagar,,,,
ocd-division/country:in/state:up/district:un/cd:mohan,Mohan (SC),,,,
ocd-division/country:in/state:up/district:un/cd:purwa,Purwa,,,,
ocd-division/country:in/state:up/district:un/cd:safipur,Safipur (SC),,,,
ocd-division/country:in/state:up/district:un/cd:unnao,Unnao,,,,
ocd-division/country:in/state:up/district:va,Varanasi,,,,
ocd-division/country:in/state:up/district:va/cd:ajagara,Ajagara (SC),,,,
ocd-division/country:in/state:up/district:va/cd:pindra,Pindra,,,,
ocd-division/country:in/state:up/district:va/cd:rohaniya,Rohaniya,,,,
ocd-division/country:in/state:up/district:va/cd:sevapuri,Sevapuri,,,,
ocd-division/country:in/state:up/district:va/cd:shivpur,Shivpur,,,,
ocd-division/country:in/state:up/district:va/cd:varanasi_cantt,Varanasi Cantt.,,,,
ocd-division/country:in/state:up/district:va/cd:varanasi_north,Varanasi North,,,,
ocd-division/country:in/state:up/district:va/cd:varanasi_south,Varanasi South,,,,
ocd-division/country:in/state:up/lok_sabha:agra,Uttar Pradesh Lok Sabha constituency Agra (SC),ocd-division/country:in/state:up/cd:agra,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:akbarpur,Uttar Pradesh Lok Sabha constituency Akbarpur,ocd-division/country:in/state:up/cd:akbarpur,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:aligarh,Uttar Pradesh Lok Sabha constituency Aligarh,ocd-division/country:in/state:up/cd:aligarh,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:allahabad,Uttar Pradesh Lok Sabha constituency Allahabad,ocd-division/country:in/state:up/cd:allahabad,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:ambedkar_nagar,Uttar Pradesh Lok Sabha constituency Ambedkar Nagar,ocd-division/country:in/state:up/cd:ambedkar_nagar,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:amethi,Uttar Pradesh Lok Sabha constituency Amethi,ocd-division/country:in/state:up/cd:amethi,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:amroha,Uttar Pradesh Lok Sabha constituency Amroha,ocd-division/country:in/state:up/cd:amroha,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:aonla,Uttar Pradesh Lok Sabha constituency Aonla,ocd-division/country:in/state:up/cd:aonla,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:azamgarh,Uttar Pradesh Lok Sabha constituency Azamgarh,ocd-division/country:in/state:up/cd:azamgarh,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:badaun,Uttar Pradesh Lok Sabha constituency Badaun,ocd-division/country:in/state:up/cd:badaun,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:baghpat,Uttar Pradesh Lok Sabha constituency Baghpat,ocd-division/country:in/state:up/cd:baghpat,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:bahraich,Uttar Pradesh Lok Sabha constituency Bahraich (SC),ocd-division/country:in/state:up/cd:bahraich,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:ballia,Uttar Pradesh Lok Sabha constituency Ballia,ocd-division/country:in/state:up/cd:ballia,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:banda,Uttar Pradesh Lok Sabha constituency Banda,ocd-division/country:in/state:up/cd:banda,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:bansgaon,Uttar Pradesh Lok Sabha constituency Bansgaon (SC),ocd-division/country:in/state:up/cd:bansgaon,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:barabanki,Uttar Pradesh Lok Sabha constituency Barabanki (SC),ocd-division/country:in/state:up/cd:barabanki,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:bareilly,Uttar Pradesh Lok Sabha constituency Bareilly,ocd-division/country:in/state:up/cd:bareilly,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:basti,Uttar Pradesh Lok Sabha constituency Basti,ocd-division/country:in/state:up/cd:basti,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:bhadohi,Uttar Pradesh Lok Sabha constituency Bhadohi,ocd-division/country:in/state:up/cd:bhadohi,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:bijnor,Uttar Pradesh Lok Sabha constituency Bijnor,ocd-division/country:in/state:up/cd:bijnor,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:bulandshahr,Uttar Pradesh Lok Sabha constituency Bulandshahr (SC),ocd-division/country:in/state:up/cd:bulandshahr,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:chandauli,Uttar Pradesh Lok Sabha constituency Chandauli,ocd-division/country:in/state:up/cd:chandauli,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:deoria,Uttar Pradesh Lok Sabha constituency Deoria,ocd-division/country:in/state:up/cd:deoria,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:dhaurahra,Uttar Pradesh Lok Sabha constituency Dhaurahra,ocd-division/country:in/state:up/cd:dhaurahra,Added for backwards compatibility with lok_sabha identifiers,,
ocd-division/country:in/state:up/lok_sabha:domariyaganj,Uttar Pradesh Lok Sabha constituency Domariyaganj,ocd-division/country:in/state:up/cd:domariyaganj,Added for backwards compatibility with lok_sabha identifiers,,
